,INDEX,Date,Id,Loc.x,Loc.y,Loc.z,Hostility,hit,Heart Rate,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,arm.roll,arm.pitch,arm.heading,Shot,body.heading,body.roll,body.pitch,head.heading,head.roll,head.pitch
555,975,2018-02-09 17:06:45.675,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
556,976,2018-02-09 17:06:45.883,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
557,977,2018-02-09 17:06:46.091,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
558,978,2018-02-09 17:06:46.302,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
559,979,2018-02-09 17:06:46.511,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
560,980,2018-02-09 17:06:46.716,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
561,981,2018-02-09 17:06:46.929,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
562,982,2018-02-09 17:06:47.135,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
563,983,2018-02-09 17:06:47.345,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
564,984,2018-02-09 17:06:47.551,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
565,985,2018-02-09 17:06:47.757,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
566,986,2018-02-09 17:06:47.966,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
567,987,2018-02-09 17:06:48.176,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
568,988,2018-02-09 17:06:48.383,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
569,989,2018-02-09 17:06:48.591,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
570,990,2018-02-09 17:06:48.801,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
571,991,2018-02-09 17:06:49.010,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
572,992,2018-02-09 17:06:49.219,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
573,993,2018-02-09 17:06:49.437,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
574,994,2018-02-09 17:06:49.638,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
575,995,2018-02-09 17:06:49.851,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
576,996,2018-02-09 17:06:50.048,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
577,997,2018-02-09 17:06:50.259,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
578,998,2018-02-09 17:06:50.466,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
579,999,2018-02-09 17:06:50.682,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
580,1000,2018-02-09 17:06:50.891,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
581,1001,2018-02-09 17:06:51.097,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
582,1002,2018-02-09 17:06:51.309,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
583,1003,2018-02-09 17:06:51.514,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
584,1004,2018-02-09 17:06:51.734,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
585,1005,2018-02-09 17:06:51.928,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
586,1006,2018-02-09 17:06:52.139,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
587,1007,2018-02-09 17:06:52.347,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
588,1008,2018-02-09 17:06:52.553,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
589,1009,2018-02-09 17:06:52.765,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
590,1010,2018-02-09 17:06:52.970,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
591,1011,2018-02-09 17:06:53.178,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
592,1012,2018-02-09 17:06:53.387,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
593,1013,2018-02-09 17:06:53.594,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
594,1014,2018-02-09 17:06:53.801,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
595,1015,2018-02-09 17:06:54.012,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
596,1016,2018-02-09 17:06:54.220,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
597,1017,2018-02-09 17:06:54.436,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
598,1018,2018-02-09 17:06:54.632,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
599,1019,2018-02-09 17:06:54.844,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
600,1020,2018-02-09 17:06:55.053,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
601,1021,2018-02-09 17:06:55.262,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
602,1022,2018-02-09 17:06:55.469,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
603,1023,2018-02-09 17:06:55.681,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
604,1024,2018-02-09 17:06:55.893,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
605,1025,2018-02-09 17:06:56.100,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
606,1026,2018-02-09 17:06:56.310,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
607,1027,2018-02-09 17:06:56.521,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
608,1028,2018-02-09 17:06:56.723,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
609,1029,2018-02-09 17:06:56.932,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
610,1030,2018-02-09 17:06:57.137,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
611,1031,2018-02-09 17:06:57.348,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
612,1032,2018-02-09 17:06:57.555,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
613,1033,2018-02-09 17:06:57.764,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
614,1034,2018-02-09 17:06:57.975,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
615,1035,2018-02-09 17:06:58.179,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
616,1036,2018-02-09 17:06:58.389,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
617,1037,2018-02-09 17:06:58.596,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
618,1038,2018-02-09 17:06:58.807,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
619,1039,2018-02-09 17:06:59.011,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
620,1040,2018-02-09 17:06:59.223,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
621,1041,2018-02-09 17:06:59.429,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
622,1042,2018-02-09 17:06:59.637,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
623,1043,2018-02-09 17:06:59.846,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
624,1044,2018-02-09 17:07:00.055,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
625,1045,2018-02-09 17:07:00.261,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
626,1046,2018-02-09 17:07:00.470,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
627,1047,2018-02-09 17:07:00.683,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
628,579,2018-02-09 16:32:48.724,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
629,580,2018-02-09 16:32:48.931,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
630,581,2018-02-09 16:32:49.137,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
631,582,2018-02-09 16:32:49.346,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
632,583,2018-02-09 16:32:49.552,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
633,584,2018-02-09 16:32:49.758,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
634,585,2018-02-09 16:32:49.964,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
635,586,2018-02-09 16:32:50.170,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
636,587,2018-02-09 16:32:50.379,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
637,588,2018-02-09 16:32:50.584,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
638,589,2018-02-09 16:32:50.791,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
639,590,2018-02-09 16:32:50.998,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
640,591,2018-02-09 16:32:51.203,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
641,592,2018-02-09 16:32:51.409,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
642,593,2018-02-09 16:32:51.617,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
643,594,2018-02-09 16:32:51.823,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
644,595,2018-02-09 16:32:52.030,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
645,596,2018-02-09 16:32:52.235,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
646,597,2018-02-09 16:32:52.446,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
647,598,2018-02-09 16:32:52.649,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
648,599,2018-02-09 16:32:52.856,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
649,600,2018-02-09 16:32:53.063,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
650,601,2018-02-09 16:32:53.269,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
651,602,2018-02-09 16:32:53.476,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
652,603,2018-02-09 16:32:53.684,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
653,604,2018-02-09 16:32:53.888,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
654,605,2018-02-09 16:32:54.095,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
655,606,2018-02-09 16:32:54.304,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
656,607,2018-02-09 16:32:54.507,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
657,608,2018-02-09 16:32:54.716,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
658,609,2018-02-09 16:32:54.930,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
659,610,2018-02-09 16:32:55.135,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
660,611,2018-02-09 16:32:55.343,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
661,612,2018-02-09 16:32:55.550,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
662,613,2018-02-09 16:32:55.755,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
663,614,2018-02-09 16:32:55.962,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
664,615,2018-02-09 16:32:56.166,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
665,616,2018-02-09 16:32:56.373,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
666,617,2018-02-09 16:32:56.581,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
667,618,2018-02-09 16:32:56.785,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
668,619,2018-02-09 16:32:56.995,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
669,620,2018-02-09 16:32:57.197,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
670,621,2018-02-09 16:32:57.406,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
671,622,2018-02-09 16:32:57.616,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
672,665,2018-02-09 16:33:39.897,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
673,666,2018-02-09 16:33:39.910,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
674,667,2018-02-09 16:33:40.115,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
675,668,2018-02-09 16:33:40.327,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
676,669,2018-02-09 16:33:40.518,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
677,670,2018-02-09 16:33:40.735,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
678,671,2018-02-09 16:33:40.934,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
679,672,2018-02-09 16:33:41.149,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
680,673,2018-02-09 16:33:41.349,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
681,674,2018-02-09 16:33:41.566,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
682,675,2018-02-09 16:33:41.765,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
683,676,2018-02-09 16:33:41.967,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
684,677,2018-02-09 16:33:42.169,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
685,678,2018-02-09 16:33:42.379,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
686,679,2018-02-09 16:33:42.584,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
687,680,2018-02-09 16:33:42.794,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
688,681,2018-02-09 16:33:43.001,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
689,682,2018-02-09 16:33:43.206,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
690,683,2018-02-09 16:33:43.413,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
691,684,2018-02-09 16:33:43.619,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
692,685,2018-02-09 16:33:43.830,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
693,686,2018-02-09 16:33:44.036,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
694,687,2018-02-09 16:33:44.240,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
695,688,2018-02-09 16:33:44.446,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
696,689,2018-02-09 16:33:44.656,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
697,690,2018-02-09 16:33:44.872,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
698,691,2018-02-09 16:33:45.078,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
699,692,2018-02-09 16:33:45.287,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
