S_INDEX,S_DATE,S_SHOOTER.ID,S_SHOOTER.LOC.X,S_SHOOTER.LOC.Y,S_SHOOTER.LOC.Z,S_SHOOTER.HOSTILITY,S_SHOOTER.HIT,S_SHOOTER.HR,S_SHOOTER.ARM.EMG,S_SHOOTER.ARM.ROLL,S_SHOOTER.ARM.PITCH,S_SHOOTER.ARM.HEADING,S_SHOOTER.SHOT,S_SHOOTER.BODY.HEADING,S_SHOOTER.BODY.ROLL,S_SHOOTER.BODY.PITCH,S_SHOOTER.HEAD.HEADING,S_SHOOTER.HEAD.ROLL,S_SHOOTER.HEAD.PITCH
615,09-FEB-18 04.32.56.166000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
616,09-FEB-18 04.32.56.373000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
617,09-FEB-18 04.32.56.581000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
618,09-FEB-18 04.32.56.785000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
619,09-FEB-18 04.32.56.995000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
620,09-FEB-18 04.32.57.197000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
621,09-FEB-18 04.32.57.406000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
622,09-FEB-18 04.32.57.616000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
665,09-FEB-18 04.33.39.897000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
666,09-FEB-18 04.33.39.910000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,-99,-99,-99
667,09-FEB-18 04.33.40.115000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
668,09-FEB-18 04.33.40.327000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
669,09-FEB-18 04.33.40.518000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
670,09-FEB-18 04.33.40.735000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
671,09-FEB-18 04.33.40.934000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
672,09-FEB-18 04.33.41.149000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
673,09-FEB-18 04.33.41.349000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
674,09-FEB-18 04.33.41.566000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
675,09-FEB-18 04.33.41.765000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
676,09-FEB-18 04.33.41.967000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
677,09-FEB-18 04.33.42.169000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
678,09-FEB-18 04.33.42.379000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
679,09-FEB-18 04.33.42.584000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
680,09-FEB-18 04.33.42.794000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
681,09-FEB-18 04.33.43.001000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
682,09-FEB-18 04.33.43.206000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
683,09-FEB-18 04.33.43.413000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
684,09-FEB-18 04.33.43.619000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
685,09-FEB-18 04.33.43.830000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
686,09-FEB-18 04.33.44.036000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
687,09-FEB-18 04.33.44.240000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
688,09-FEB-18 04.33.44.446000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
689,09-FEB-18 04.33.44.656000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
690,09-FEB-18 04.33.44.872000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
691,09-FEB-18 04.33.45.078000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
692,09-FEB-18 04.33.45.287000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
693,09-FEB-18 04.33.45.496000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
694,09-FEB-18 04.33.45.705000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
695,09-FEB-18 04.33.45.913000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
696,09-FEB-18 04.33.46.118000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
697,09-FEB-18 04.33.46.326000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
698,09-FEB-18 04.33.46.533000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
699,09-FEB-18 04.56.05.555000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
700,09-FEB-18 04.56.05.579000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,-99,-99,-99
701,09-FEB-18 04.56.05.787000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
702,09-FEB-18 04.56.06.003000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
703,09-FEB-18 04.56.06.198000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
704,09-FEB-18 04.56.06.458000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
705,09-FEB-18 04.56.06.617000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
706,09-FEB-18 04.56.06.833000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
707,09-FEB-18 04.56.07.034000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
708,09-FEB-18 04.56.07.245000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
709,09-FEB-18 04.56.07.459000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
710,09-FEB-18 04.56.07.665000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
711,09-FEB-18 04.56.07.875000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
712,09-FEB-18 04.56.08.077000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
713,09-FEB-18 04.56.08.289000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
714,09-FEB-18 04.56.08.493000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
715,09-FEB-18 04.56.08.708000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
716,09-FEB-18 04.56.08.914000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
717,09-FEB-18 04.56.09.121000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
718,09-FEB-18 04.56.09.334000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
719,09-FEB-18 04.56.09.541000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
720,09-FEB-18 04.56.09.751000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
721,09-FEB-18 04.56.09.954000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
722,09-FEB-18 04.56.10.166000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
723,09-FEB-18 04.56.10.370000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
724,09-FEB-18 04.56.10.578000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
725,09-FEB-18 04.56.10.785000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
726,09-FEB-18 04.56.10.996000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
727,09-FEB-18 04.56.11.205000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
728,09-FEB-18 04.56.11.416000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
729,09-FEB-18 04.57.08.048000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
730,09-FEB-18 04.57.08.063000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,-99,-99,-99
731,09-FEB-18 04.57.08.271000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
732,09-FEB-18 04.57.08.487000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
733,09-FEB-18 04.57.08.684000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
734,09-FEB-18 04.57.08.905000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
735,09-FEB-18 04.57.09.099000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
736,09-FEB-18 04.57.09.300000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
737,09-FEB-18 04.57.09.518000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
738,09-FEB-18 04.57.09.718000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
739,09-FEB-18 04.57.09.927000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
740,09-FEB-18 04.57.10.135000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
741,09-FEB-18 04.57.10.344000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
742,09-FEB-18 04.57.10.553000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
743,09-FEB-18 04.57.10.758000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
744,09-FEB-18 04.57.10.965000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
745,09-FEB-18 04.57.11.168000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
746,09-FEB-18 04.57.11.379000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
747,09-FEB-18 04.57.11.587000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
748,09-FEB-18 04.57.11.795000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
749,09-FEB-18 04.57.12.003000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
750,09-FEB-18 04.57.12.210000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
751,09-FEB-18 04.57.12.413000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
752,09-FEB-18 04.57.12.622000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
753,09-FEB-18 04.57.12.829000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
754,09-FEB-18 04.57.13.034000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
755,09-FEB-18 04.57.13.250000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
756,09-FEB-18 04.57.13.452000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
757,09-FEB-18 04.57.13.660000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
758,09-FEB-18 04.57.13.866000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
759,09-FEB-18 04.57.14.074000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
760,09-FEB-18 04.57.14.285000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
761,09-FEB-18 04.57.14.494000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
762,09-FEB-18 04.57.14.703000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
763,09-FEB-18 04.57.14.907000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
764,09-FEB-18 04.57.15.119000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
765,09-FEB-18 04.57.15.321000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
766,09-FEB-18 04.57.15.532000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
767,09-FEB-18 04.57.15.740000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
768,09-FEB-18 04.57.15.945000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
769,09-FEB-18 04.57.16.154000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
770,09-FEB-18 04.57.16.362000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
771,09-FEB-18 04.57.16.569000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
772,09-FEB-18 04.57.16.780000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
773,09-FEB-18 04.57.16.985000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
774,09-FEB-18 04.57.17.195000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
775,09-FEB-18 04.57.17.402000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
776,09-FEB-18 04.57.17.610000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
777,09-FEB-18 04.57.17.818000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
778,09-FEB-18 04.57.18.026000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
779,09-FEB-18 04.57.18.232000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
780,09-FEB-18 04.57.18.439000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
623,09-FEB-18 04.33.03.869000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
624,09-FEB-18 04.33.03.902000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,-99,-99,-99
625,09-FEB-18 04.33.04.101000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
626,09-FEB-18 04.33.04.308000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
627,09-FEB-18 04.33.04.516000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
628,09-FEB-18 04.33.04.721000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
629,09-FEB-18 04.33.04.932000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
630,09-FEB-18 04.33.05.398000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
631,09-FEB-18 04.33.05.549000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
632,09-FEB-18 04.33.05.801000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
633,09-FEB-18 04.33.05.962000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
634,09-FEB-18 04.33.06.174000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
635,09-FEB-18 04.33.06.379000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
636,09-FEB-18 04.33.06.582000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
637,09-FEB-18 04.33.06.791000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
638,09-FEB-18 04.33.06.999000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
639,09-FEB-18 04.33.07.206000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
640,09-FEB-18 04.33.07.416000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
641,09-FEB-18 04.33.07.618000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
642,09-FEB-18 04.33.07.831000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
643,09-FEB-18 04.33.08.033000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
644,09-FEB-18 04.33.08.240000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
645,09-FEB-18 04.33.08.450000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
646,09-FEB-18 04.33.08.649000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
647,09-FEB-18 04.33.08.856000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
648,09-FEB-18 04.33.09.064000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
649,09-FEB-18 04.33.09.270000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
650,09-FEB-18 04.33.09.476000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
651,09-FEB-18 04.33.09.684000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
652,09-FEB-18 04.33.09.888000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
653,09-FEB-18 04.33.10.098000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
654,09-FEB-18 04.33.10.303000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
655,09-FEB-18 04.33.10.516000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
656,09-FEB-18 04.33.10.715000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
657,09-FEB-18 04.33.10.927000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
658,09-FEB-18 04.33.11.134000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
659,09-FEB-18 04.33.11.336000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
660,09-FEB-18 04.33.11.540000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
661,09-FEB-18 04.33.11.759000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
662,09-FEB-18 04.33.11.954000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
663,09-FEB-18 04.33.12.162000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
664,09-FEB-18 04.33.12.368000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
781,09-FEB-18 04.57.18.644000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
782,09-FEB-18 04.57.18.854000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
783,09-FEB-18 04.57.19.063000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
